word,wordcount,freq_w_clean,freq_w_offensive,freq_w_hate,pmi_clean,pmi_offensive,pmi_hate,scale_wordcount,scale_clean,scale_offensive,scale_hate,word_vector
hụt,4,4,0,0,4.347033441098517,0.0,0.0,0.0008046670690002013,1.0,0.0,0.0,"[0.0008046670690002013, 1.0, 0.0, 0.0]"
hụt_hẫng,3,2,1,0,3.762070940377364,6.9489919513487415,0.0,0.0006035003017501509,0.8654340923189835,0.8142757253248843,0.0,"[0.0006035003017501509, 0.8654340923189835, 0.8142757253248843, 0.0]"
hút_hồn,2,2,0,0,4.347033441098517,0.0,0.0,0.00040233353450010064,1.0,0.0,0.0,"[0.00040233353450010064, 1.0, 0.0, 0.0]"
huỷ,9,8,0,0,4.177108439656207,0.0,0.0,0.0018105009052504523,0.9609101232496224,0.0,0.0,"[0.0018105009052504523, 0.9609101232496224, 0.0, 0.0]"
huỷ_diệt,3,3,0,0,4.347033441098517,0.0,0.0,0.0006035003017501509,1.0,0.0,0.0,"[0.0006035003017501509, 1.0, 0.0, 0.0]"
ỉa,27,14,9,3,3.3995008609926547,6.9489919513487415,5.8915671143256905,0.005431502715751358,0.7820277683747432,0.8142757253248843,0.6501762666739741,"[0.005431502715751358, 0.7820277683747432, 0.8142757253248843, 0.6501762666739741]"
ịa,2,0,0,1,0.0,0.0,8.061492115768003,0.00040233353450010064,0.0,0.0,0.8896428990695816,"[0.00040233353450010064, 0.0, 0.0, 0.8896428990695816]"
ỉa_chảy,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
ích_kỉ,2,1,0,1,3.3470334410985183,0.0,8.061492115768003,0.00040233353450010064,0.7699580613883442,0.0,0.8896428990695816,"[0.00040233353450010064, 0.7699580613883442, 0.0, 0.8896428990695816]"
ích_kỷ,2,0,0,2,0.0,0.0,9.061492115768003,0.00040233353450010064,0.0,0.0,1.0,"[0.00040233353450010064, 0.0, 0.0, 1.0]"
kcd,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
kcl,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
kè,3,3,0,0,4.347033441098517,0.0,0.0,0.0006035003017501509,1.0,0.0,0.0,"[0.0006035003017501509, 1.0, 0.0, 0.0]"
kẻ_gian,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
kẻ_thù,2,2,0,0,4.347033441098517,0.0,0.0,0.00040233353450010064,1.0,0.0,0.0,"[0.00040233353450010064, 1.0, 0.0, 0.0]"
kém,45,35,6,0,3.984463361713811,5.627063856461378,0.0,0.009052504526252263,0.9165936760557599,0.659373551624305,0.0,"[0.009052504526252263, 0.9165936760557599, 0.659373551624305, 0.0]"
kém_cỏi,5,1,1,3,2.025105346211157,6.212026357182534,8.324526521601795,0.0010058338362502514,0.4658591597352428,0.7279188554464122,0.918670613542354,"[0.0010058338362502514, 0.4658591597352428, 0.7279188554464122, 0.918670613542354]"
kén,15,15,0,0,4.347033441098517,0.0,0.0,0.0030175015087507548,1.0,0.0,0.0,"[0.0030175015087507548, 1.0, 0.0, 0.0]"
kén_chọn,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
kêu_ca,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
khác_máu_tanh_lòng,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
khắc_nghiệt,3,3,0,0,4.347033441098517,0.0,0.0,0.0006035003017501509,1.0,0.0,0.0,"[0.0006035003017501509, 1.0, 0.0, 0.0]"
khắc_tinh,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
khắm,8,3,4,1,2.931995941819676,7.533954452069898,6.061492115768004,0.0016093341380004026,0.6744820304577057,0.8828210291469916,0.6689286972087449,"[0.0016093341380004026, 0.6744820304577057, 0.8828210291469916, 0.6689286972087449]"
khắt_khe,3,2,1,0,3.762070940377364,6.9489919513487415,0.0,0.0006035003017501509,0.8654340923189835,0.8142757253248843,0.0,"[0.0006035003017501509, 0.8654340923189835, 0.8142757253248843, 0.0]"
khét,8,7,1,0,4.154388363156124,5.533954452069897,0.0,0.0016093341380004026,0.9556835528061379,0.6484630874409746,0.0,"[0.0016093341380004026, 0.9556835528061379, 0.6484630874409746, 0.0]"
khét_lẹt,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
khích,4,3,0,0,3.931995941819676,0.0,0.0,0.0008046670690002013,0.9045239690693616,0.0,0.0,"[0.0008046670690002013, 0.9045239690693616, 0.0, 0.0]"
khiêu_khích,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
khinh,17,10,2,2,3.5814986947355427,5.446491610819559,5.974029274517663,0.003419835043250855,0.8238949028720789,0.6382142817153801,0.6592765516092198,"[0.003419835043250855, 0.8238949028720789, 0.6382142817153801, 0.6592765516092198]"
khinh_bỉ,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
khinh_khi,2,2,0,0,4.347033441098517,0.0,0.0,0.00040233353450010064,1.0,0.0,0.0,"[0.00040233353450010064, 1.0, 0.0, 0.0]"
khinh_thường,1,0,0,1,0.0,0.0,9.061492115768003,0.00020116676725005032,0.0,0.0,1.0,"[0.00020116676725005032, 0.0, 0.0, 1.0]"
khó,160,122,10,6,3.9558426837740432,4.533954452069897,4.324526521601796,0.032186682760008044,0.910009719818116,0.5312841165879661,0.4772422098206806,"[0.032186682760008044, 0.910009719818116, 0.5312841165879661, 0.4772422098206806]"
khổ,195,156,9,7,4.0251053462111575,4.096549139762598,4.261516724075995,0.03922751961375981,0.9259430369585544,0.4800294122461583,0.4702886312355206,"[0.03922751961375981, 0.9259430369585544, 0.4800294122461583, 0.4702886312355206]"
khờ,5,4,0,0,4.0251053462111575,0.0,0.0,0.0010058338362502514,0.9259430369585544,0.0,0.0,"[0.0010058338362502514, 0.9259430369585544, 0.0, 0.0]"
khó_chịu,20,18,2,0,4.19503034765347,5.212026357182534,0.0,0.0040233353450010055,0.9650329137089324,0.6107398845934038,0.0,"[0.0040233353450010055, 0.9650329137089324, 0.6107398845934038, 0.0]"
khổ_đau,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
khó_dễ,2,2,0,0,4.347033441098517,0.0,0.0,0.00040233353450010064,1.0,0.0,0.0,"[0.00040233353450010064, 1.0, 0.0, 0.0]"
khó_khăn,79,67,0,1,4.109341883379189,0.0,2.757711367590899,0.015892174612753975,0.9453209732706211,0.0,0.30433303173019105,"[0.015892174612753975, 0.9453209732706211, 0.0, 0.30433303173019105]"
khờ_khạo,2,2,0,0,4.347033441098517,0.0,0.0,0.00040233353450010064,1.0,0.0,0.0,"[0.00040233353450010064, 1.0, 0.0, 0.0]"
khổ_sở,3,3,0,0,4.347033441098517,0.0,0.0,0.0006035003017501509,1.0,0.0,0.0,"[0.0006035003017501509, 1.0, 0.0, 0.0]"
khổ_tâm,7,7,0,0,4.347033441098517,0.0,0.0,0.001408167370750352,1.0,0.0,0.0,"[0.001408167370750352, 1.0, 0.0, 0.0]"
khổ_thân,35,32,2,1,4.217750424153553,4.4046714351249285,3.932209098823036,0.007040836853751759,0.9702594841524166,0.5161348657135829,0.43394719639832335,"[0.007040836853751759, 0.9702594841524166, 0.5161348657135829, 0.43394719639832335]"
khó_tính,6,6,0,0,4.347033441098517,0.0,0.0,0.0012070006035003018,1.0,0.0,0.0,"[0.0012070006035003018, 1.0, 0.0, 0.0]"
khoả_thân,4,3,0,0,3.931995941819676,0.0,0.0,0.0008046670690002013,0.9045239690693616,0.0,0.0,"[0.0008046670690002013, 0.9045239690693616, 0.0, 0.0]"
khoai,15,14,0,0,4.247497767547605,0.0,0.0,0.0030175015087507548,0.9771026206953309,0.0,0.0,"[0.0030175015087507548, 0.9771026206953309, 0.0, 0.0]"
khóc,55,43,3,2,3.991938482275958,4.337557239266394,4.280132402243343,0.011064172198752768,0.9183132672812322,0.5082704933132525,0.4723430035099227,"[0.011064172198752768, 0.9183132672812322, 0.5082704933132525, 0.4723430035099227]"
khóc_lóc,4,3,1,0,3.931995941819676,6.533954452069898,0.0,0.0008046670690002013,0.9045239690693616,0.7656420582939831,0.0,"[0.0008046670690002013, 0.9045239690693616, 0.7656420582939831, 0.0]"
khóc_than,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
khoe,37,32,2,1,4.13758007546957,4.3245010864409466,3.8520387501390534,0.007443170388251861,0.9518169417219808,0.5067405867618671,0.4250998291369782,"[0.007443170388251861, 0.9518169417219808, 0.5067405867618671, 0.4250998291369782]"
khoe_mẽ,1,0,0,1,0.0,0.0,9.061492115768003,0.00020116676725005032,0.0,0.0,1.0,"[0.00020116676725005032, 0.0, 0.0, 1.0]"
khốn,2,0,0,2,0.0,0.0,9.061492115768003,0.00040233353450010064,0.0,0.0,1.0,"[0.00040233353450010064, 0.0, 0.0, 1.0]"
khốn_cùng,2,2,0,0,4.347033441098517,0.0,0.0,0.00040233353450010064,1.0,0.0,0.0,"[0.00040233353450010064, 1.0, 0.0, 0.0]"
khôn_hồn,3,0,0,3,0.0,0.0,9.061492115768003,0.0006035003017501509,0.0,0.0,1.0,"[0.0006035003017501509, 0.0, 0.0, 1.0]"
khốn_khó,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
khốn_khổ,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
khốn_nạn,14,9,1,4,3.709603520483228,4.726599530012293,7.254137193710397,0.002816334741500704,0.8533643853325849,0.5538580685611538,0.8005455504494003,"[0.002816334741500704, 0.8533643853325849, 0.5538580685611538, 0.8005455504494003]"
khùng,2,1,1,0,3.3470334410985183,7.533954452069898,0.0,0.00040233353450010064,0.7699580613883442,0.8828210291469916,0.0,"[0.00040233353450010064, 0.7699580613883442, 0.8828210291469916, 0.0]"
khủng_bố,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
khủng_hoảng,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
khủng_khiếp,6,6,0,0,4.347033441098517,0.0,0.0,0.0012070006035003018,1.0,0.0,0.0,"[0.0012070006035003018, 1.0, 0.0, 0.0]"
khùng_khùng,2,2,0,0,4.347033441098517,0.0,0.0,0.00040233353450010064,1.0,0.0,0.0,"[0.00040233353450010064, 1.0, 0.0, 0.0]"
ki,28,25,1,0,4.18353470881564,3.726599530012293,0.0,0.005632669483001408,0.9623884346650984,0.4366790977081454,0.0,"[0.005632669483001408, 0.9623884346650984, 0.4366790977081454, 0.0]"
kì,34,28,3,0,4.066925521905784,5.031454111540714,0.0,0.00683967008650171,0.9355634312484264,0.5895806146844786,0.0,"[0.00683967008650171, 0.9355634312484264, 0.5895806146844786, 0.0]"
ki_bo,3,3,0,0,4.347033441098517,0.0,0.0,0.0006035003017501509,1.0,0.0,0.0,"[0.0006035003017501509, 1.0, 0.0, 0.0]"
kì_cục,4,4,0,0,4.347033441098517,0.0,0.0,0.0008046670690002013,1.0,0.0,0.0,"[0.0008046670690002013, 1.0, 0.0, 0.0]"
kì_kèo,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
kì_lạ,3,3,0,0,4.347033441098517,0.0,0.0,0.0006035003017501509,1.0,0.0,0.0,"[0.0006035003017501509, 1.0, 0.0, 0.0]"
kích_dục,2,2,0,0,4.347033441098517,0.0,0.0,0.00040233353450010064,1.0,0.0,0.0,"[0.00040233353450010064, 1.0, 0.0, 0.0]"
kịch_liệt,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
kịch_tính,6,6,0,0,4.347033441098517,0.0,0.0,0.0012070006035003018,1.0,0.0,0.0,"[0.0012070006035003018, 1.0, 0.0, 0.0]"
kiếm_chuyện,2,1,0,1,3.3470334410985183,0.0,8.061492115768003,0.00040233353450010064,0.7699580613883442,0.0,0.8896428990695816,"[0.00040233353450010064, 0.7699580613883442, 0.0, 0.8896428990695816]"
kiêng_cữ,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
kiếp,69,60,2,2,4.145399579928869,3.425429995291728,3.952967658989833,0.01388050694025347,0.9536157556867804,0.40138836157731017,0.4362380509178208,"[0.01388050694025347, 0.9536157556867804, 0.40138836157731017, 0.4362380509178208]"
kiêpănchơi,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
kiêu,3,2,0,1,3.762070940377364,0.0,7.4765296150468465,0.0006035003017501509,0.8654340923189835,0.0,0.825088133336987,"[0.0006035003017501509, 0.8654340923189835, 0.0, 0.825088133336987]"
kiêu_hãnh,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
kiêu_kỳ,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
kiêu_sa,2,2,0,0,4.347033441098517,0.0,0.0,0.00040233353450010064,1.0,0.0,0.0,"[0.00040233353450010064, 1.0, 0.0, 0.0]"
kín_mít,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
kinh_dị,16,14,1,0,4.154388363156124,4.533954452069897,0.0,0.003218668276000805,0.9556835528061379,0.5312841165879661,0.0,"[0.003218668276000805, 0.9556835528061379, 0.5312841165879661, 0.0]"
kinh_hoàng,4,4,0,0,4.347033441098517,0.0,0.0,0.0008046670690002013,1.0,0.0,0.0,"[0.0008046670690002013, 1.0, 0.0, 0.0]"
kinh_khủng,10,9,1,0,4.19503034765347,5.212026357182534,0.0,0.0020116676725005027,0.9650329137089324,0.6107398845934038,0.0,"[0.0020116676725005027, 0.9650329137089324, 0.6107398845934038, 0.0]"
kinh_tởm,4,0,0,1,0.0,0.0,7.061492115768004,0.0008046670690002013,0.0,0.0,0.7792857981391633,"[0.0008046670690002013, 0.0, 0.0, 0.7792857981391633]"
klq,5,5,0,0,4.347033441098517,0.0,0.0,0.0010058338362502514,1.0,0.0,0.0,"[0.0010058338362502514, 1.0, 0.0, 0.0]"
lạ_miệng,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
lạ_thường,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
lác,2,2,0,0,4.347033441098517,0.0,0.0,0.00040233353450010064,1.0,0.0,0.0,"[0.00040233353450010064, 1.0, 0.0, 0.0]"
lạc_hậu,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
lạc_loài,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
lạc_lõng,2,2,0,0,4.347033441098517,0.0,0.0,0.00040233353450010064,1.0,0.0,0.0,"[0.00040233353450010064, 1.0, 0.0, 0.0]"
làm_biếng,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
lắm_chuyện,3,0,3,0,0.0,8.533954452069898,0.0,0.0006035003017501509,0.0,1.0,0.0,"[0.0006035003017501509, 0.0, 1.0, 0.0]"
làm_giá,4,1,1,2,2.3470334410985187,6.533954452069898,8.061492115768003,0.0008046670690002013,0.5399161227766887,0.7656420582939831,0.8896428990695816,"[0.0008046670690002013, 0.5399161227766887, 0.7656420582939831, 0.8896428990695816]"
làm_khó,2,2,0,0,4.347033441098517,0.0,0.0,0.00040233353450010064,1.0,0.0,0.0,"[0.00040233353450010064, 1.0, 0.0, 0.0]"
làm_ma,2,2,0,0,4.347033441098517,0.0,0.0,0.00040233353450010064,1.0,0.0,0.0,"[0.00040233353450010064, 1.0, 0.0, 0.0]"
làm_mưa_làm_gió,4,4,0,0,4.347033441098517,0.0,0.0,0.0008046670690002013,1.0,0.0,0.0,"[0.0008046670690002013, 1.0, 0.0, 0.0]"
làm_mướn,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
làm_nhục,2,0,0,2,0.0,0.0,9.061492115768003,0.00040233353450010064,0.0,0.0,1.0,"[0.00040233353450010064, 0.0, 0.0, 1.0]"
làm_phiền,14,13,0,1,4.240118237182007,0.0,5.254137193710399,0.002816334741500704,0.9754050192239851,0.0,0.5798313485885638,"[0.002816334741500704, 0.9754050192239851, 0.0, 0.5798313485885638]"
làm_thinh,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
làm_thuê,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
làm_tiền,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
làm_tình,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
làm_tới,2,2,0,0,4.347033441098517,0.0,0.0,0.00040233353450010064,1.0,0.0,0.0,"[0.00040233353450010064, 1.0, 0.0, 0.0]"
làm_tội,2,2,0,0,4.347033441098517,0.0,0.0,0.00040233353450010064,1.0,0.0,0.0,"[0.00040233353450010064, 1.0, 0.0, 0.0]"
làm_trò,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
lang_băm,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
lang_ben,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
lăng_nhăng,1,0,1,0,0.0,8.533954452069898,0.0,0.00020116676725005032,0.0,1.0,0.0,"[0.00020116676725005032, 0.0, 1.0, 0.0]"
lằng_nhằng,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
lang_thang,6,6,0,0,4.347033441098517,0.0,0.0,0.0012070006035003018,1.0,0.0,0.0,"[0.0012070006035003018, 1.0, 0.0, 0.0]"
lanh_chanh,4,3,1,0,3.931995941819676,6.533954452069898,0.0,0.0008046670690002013,0.9045239690693616,0.7656420582939831,0.0,"[0.0008046670690002013, 0.9045239690693616, 0.7656420582939831, 0.0]"
lạnh_lẽo,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
lạnh_lùng,6,6,0,0,4.347033441098517,0.0,0.0,0.0012070006035003018,1.0,0.0,0.0,"[0.0012070006035003018, 1.0, 0.0, 0.0]"
láo,11,8,3,0,3.8876018224612223,6.6594853341537545,0.0,0.002212834439750553,0.8943114597891855,0.7803516378668399,0.0,"[0.002212834439750553, 0.8943114597891855, 0.7803516378668399, 0.0]"
lão,18,15,0,1,4.083999035264727,0.0,4.8915671143256905,0.0036210018105009047,0.9394910553604296,0.0,0.5398191657435557,"[0.0036210018105009047, 0.9394910553604296, 0.0, 0.5398191657435557]"
lão_hoá,26,26,0,0,4.347033441098517,0.0,0.0,0.005230335948501308,1.0,0.0,0.0,"[0.005230335948501308, 1.0, 0.0, 0.0]"
láo_lếu,2,1,1,0,3.3470334410985183,7.533954452069898,0.0,0.00040233353450010064,0.7699580613883442,0.8828210291469916,0.0,"[0.00040233353450010064, 0.7699580613883442, 0.8828210291469916, 0.0]"
láo_nháo,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
laos,2,2,0,0,4.347033441098517,0.0,0.0,0.00040233353450010064,1.0,0.0,0.0,"[0.00040233353450010064, 1.0, 0.0, 0.0]"
lấp_liếm,1,0,0,1,0.0,0.0,9.061492115768003,0.00020116676725005032,0.0,0.0,1.0,"[0.00020116676725005032, 0.0, 0.0, 1.0]"
láu,2,1,0,0,3.3470334410985183,0.0,0.0,0.00040233353450010064,0.7699580613883442,0.0,0.0,"[0.00040233353450010064, 0.7699580613883442, 0.0, 0.0]"
láu_cá,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
lầu_xanh,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
lầy,19,17,2,0,4.186568768905273,5.2860269386263115,0.0,0.0038221685777509564,0.9630863957299821,0.61941119656951,0.0,"[0.0038221685777509564, 0.9630863957299821, 0.61941119656951, 0.0]"
lạy,9,7,0,2,3.984463361713811,0.0,6.8915671143256905,0.0018105009052504523,0.9165936760557599,0.0,0.7605333676043925,"[0.0018105009052504523, 0.9165936760557599, 0.0, 0.7605333676043925]"
lấy_độc_trị_độc,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
lầy_lội,3,3,0,0,4.347033441098517,0.0,0.0,0.0006035003017501509,1.0,0.0,0.0,"[0.0006035003017501509, 1.0, 0.0, 0.0]"
lèm_bèm,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
lén,2,2,0,0,4.347033441098517,0.0,0.0,0.00040233353450010064,1.0,0.0,0.0,"[0.00040233353450010064, 1.0, 0.0, 0.0]"
lên_cơn,3,3,0,0,4.347033441098517,0.0,0.0,0.0006035003017501509,1.0,0.0,0.0,"[0.0006035003017501509, 1.0, 0.0, 0.0]"
lên_đồng,3,3,0,0,4.347033441098517,0.0,0.0,0.0006035003017501509,1.0,0.0,0.0,"[0.0006035003017501509, 1.0, 0.0, 0.0]"
lèo_nhèo,1,0,1,0,0.0,8.533954452069898,0.0,0.00020116676725005032,0.0,1.0,0.0,"[0.00020116676725005032, 0.0, 1.0, 0.0]"
lép,13,11,0,0,4.106025341594726,0.0,0.0,0.002615167974250654,0.9445580295690368,0.0,0.0,"[0.002615167974250654, 0.9445580295690368, 0.0, 0.0]"
lếu_láo,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
lì,27,26,0,0,4.292585657076144,0.0,0.0,0.005431502715751358,0.9874747262103842,0.0,0.0,"[0.005431502715751358, 0.9874747262103842, 0.0, 0.0]"
li_bì,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
li_biệt,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
lì_lợm,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
li_ti,5,5,0,0,4.347033441098517,0.0,0.0,0.0010058338362502514,1.0,0.0,0.0,"[0.0010058338362502514, 1.0, 0.0, 0.0]"
lia,1,0,1,0,0.0,8.533954452069898,0.0,0.00020116676725005032,0.0,1.0,0.0,"[0.00020116676725005032, 0.0, 1.0, 0.0]"
lia_lịa,2,2,0,0,4.347033441098517,0.0,0.0,0.00040233353450010064,1.0,0.0,0.0,"[0.00040233353450010064, 1.0, 0.0, 0.0]"
liêm,6,5,1,0,4.083999035264727,5.9489919513487415,0.0,0.0012070006035003018,0.9394910553604296,0.6970967544718759,0.0,"[0.0012070006035003018, 0.9394910553604296, 0.6970967544718759, 0.0]"
liếm,3,1,0,2,2.762070940377364,0.0,8.476529615046848,0.0006035003017501509,0.6353921537073277,0.0,0.9354452342674056,"[0.0006035003017501509, 0.6353921537073277, 0.0, 0.9354452342674056]"
liêm_sỉ,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
liệt_dương,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
liệu_hồn,1,0,0,1,0.0,0.0,9.061492115768003,0.00020116676725005032,0.0,0.0,1.0,"[0.00020116676725005032, 0.0, 0.0, 1.0]"
liều_mạng,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
lìn,3,1,2,0,2.762070940377364,7.948991951348741,0.0,0.0006035003017501509,0.6353921537073277,0.9314546961778928,0.0,"[0.0006035003017501509, 0.6353921537073277, 0.9314546961778928, 0.0]"
lm,59,54,1,2,4.219277893900147,2.6513114027080555,4.178849066406161,0.011868839267752966,0.9706108662540938,0.3106779415801761,0.4611656681943694,"[0.011868839267752966, 0.9706108662540938, 0.3106779415801761, 0.4611656681943694]"
lố,11,8,0,1,3.8876018224612223,0.0,5.602060497130704,0.002212834439750553,0.8943114597891855,0.0,0.618227155700163,"[0.002212834439750553, 0.8943114597891855, 0.0, 0.618227155700163]"
lờ,8,7,0,1,4.154388363156124,0.0,6.061492115768004,0.0016093341380004026,0.9556835528061379,0.0,0.6689286972087449,"[0.0016093341380004026, 0.9556835528061379, 0.0, 0.6689286972087449]"
lọ,44,31,0,1,3.8417981328480977,0.0,3.6020604971307053,0.008851337759002213,0.8837746902350158,0.0,0.3975129538393263,"[0.008851337759002213, 0.8837746902350158, 0.0, 0.3975129538393263]"
